S,Trig,Condition
NDARDC882NK4,11,m_speech__ild_0__itd_500__targ_l__control_1
NDARDC882NK4,12,m_noise__ild_0__itd_500__targ_r__control_1
NDARDC882NK4,13,m_noise__ild_0__itd_500__targ_r__control_0
NDARDC882NK4,14,m_noise__ild_70n__itd_0__targ_l__control_0
NDARDC882NK4,15,m_noise__ild_10__itd_0__targ_l__control_0
NDARDC882NK4,16,m_speech__ild_10__itd_0__targ_r__control_0
NDARDC882NK4,17,m_noise__ild_10__itd_0__targ_r__control_0
NDARDC882NK4,18,m_speech__ild_0__itd_50__targ_r__control_0
NDARDC882NK4,19,m_speech__ild_0__itd_500__targ_r__control_1
NDARDC882NK4,20,m_noise__ild_70n__itd_0__targ_r__control_0
NDARDC882NK4,21,m_noise__ild_0__itd_500__targ_l__control_1
NDARDC882NK4,22,m_noise__ild_0__itd_500__targ_l__control_0
NDARDC882NK4,23,m_speech__ild_70n__itd_0__targ_l__control_0
NDARDC882NK4,4,m_speech__ild_0__itd_500__targ_r__control_0
NDARDC882NK4,5,m_noise__ild_0__itd_50__targ_l__control_0
NDARDC882NK4,6,m_noise__ild_0__itd_50__targ_r__control_0
NDARDC882NK4,7,m_speech__ild_70n__itd_0__targ_r__control_0
NDARDC882NK4,8,m_speech__ild_0__itd_50__targ_l__control_0
NDARDC882NK4,9,m_speech__ild_10__itd_0__targ_l__control_0
NDARDC882NK4,10,m_speech__ild_0__itd_500__targ_l__control_0
NDARDC882NK4,11,m_speech__ild_0__itd_500__targ_l__control_1
NDARDC882NK4,12,m_noise__ild_0__itd_500__targ_r__control_1
NDARDC882NK4,13,m_noise__ild_0__itd_500__targ_r__control_0
NDARDC882NK4,14,m_noise__ild_70n__itd_0__targ_l__control_0
NDARDC882NK4,15,m_noise__ild_10__itd_0__targ_l__control_0
NDARDC882NK4,16,m_speech__ild_10__itd_0__targ_r__control_0
NDARDC882NK4,17,m_noise__ild_10__itd_0__targ_r__control_0
NDARDC882NK4,18,m_speech__ild_0__itd_50__targ_r__control_0
NDARDC882NK4,19,m_speech__ild_0__itd_500__targ_r__control_1
NDARDC882NK4,20,m_noise__ild_70n__itd_0__targ_r__control_0
NDARDC882NK4,21,m_noise__ild_0__itd_500__targ_l__control_1
NDARDC882NK4,22,m_noise__ild_0__itd_500__targ_l__control_0
NDARDC882NK4,23,m_speech__ild_70n__itd_0__targ_l__control_0
NDARDC882NK4,1,Inhale
NDARDC882NK4,2,Exhale
NDARDC882NK4,3,Hold_Breath
NDARDC882NK4,4,m_speech__ild_0__itd_500__targ_r__control_0
NDARDC882NK4,5,m_noise__ild_0__itd_50__targ_l__control_0
NDARDC882NK4,6,m_noise__ild_0__itd_50__targ_r__control_0
NDARDC882NK4,7,m_speech__ild_70n__itd_0__targ_r__control_0
NDARDC882NK4,8,m_speech__ild_0__itd_50__targ_l__control_0
NDARDC882NK4,9,m_speech__ild_10__itd_0__targ_l__control_0
NDARDC882NK4,10,m_speech__ild_0__itd_500__targ_l__control_0
NDARDC882NK4,11,m_speech__ild_0__itd_500__targ_l__control_1
NDARDC882NK4,12,m_noise__ild_0__itd_500__targ_r__control_1
NDARDC882NK4,13,m_noise__ild_0__itd_500__targ_r__control_0
NDARDC882NK4,14,m_noise__ild_70n__itd_0__targ_l__control_0
NDARDC882NK4,15,m_noise__ild_10__itd_0__targ_l__control_0
NDARDC882NK4,16,m_speech__ild_10__itd_0__targ_r__control_0
NDARDC882NK4,17,m_noise__ild_10__itd_0__targ_r__control_0
NDARDC882NK4,18,m_speech__ild_0__itd_50__targ_r__control_0
NDARDC882NK4,19,m_speech__ild_0__itd_500__targ_r__control_1
NDARDC882NK4,20,m_noise__ild_70n__itd_0__targ_r__control_0
NDARDC882NK4,21,m_noise__ild_0__itd_500__targ_l__control_1
NDARDC882NK4,22,m_noise__ild_0__itd_500__targ_l__control_0
NDARDC882NK4,23,m_speech__ild_70n__itd_0__targ_l__control_0
NDARWB491KR3,4,m_speech__ild_0__itd_500__targ_r__control_0
NDARWB491KR3,5,m_noise__ild_0__itd_50__targ_l__control_0
NDARWB491KR3,6,m_noise__ild_0__itd_50__targ_r__control_0
NDARWB491KR3,7,m_speech__ild_70n__itd_0__targ_r__control_0
NDARWB491KR3,8,m_speech__ild_0__itd_50__targ_l__control_0
NDARWB491KR3,9,m_speech__ild_10__itd_0__targ_l__control_0
NDARWB491KR3,10,m_speech__ild_0__itd_500__targ_l__control_0
NDARWB491KR3,11,m_speech__ild_0__itd_500__targ_l__control_1
NDARWB491KR3,12,m_noise__ild_0__itd_500__targ_r__control_1
NDARWB491KR3,13,m_noise__ild_0__itd_500__targ_r__control_0
NDARWB491KR3,14,m_noise__ild_70n__itd_0__targ_l__control_0
NDARWB491KR3,15,m_noise__ild_10__itd_0__targ_l__control_0
NDARWB491KR3,16,m_speech__ild_10__itd_0__targ_r__control_0
NDARWB491KR3,17,m_noise__ild_10__itd_0__targ_r__control_0
NDARWB491KR3,18,m_speech__ild_0__itd_50__targ_r__control_0
NDARWB491KR3,19,m_speech__ild_0__itd_500__targ_r__control_1
NDARWB491KR3,20,m_noise__ild_70n__itd_0__targ_r__control_0
NDARWB491KR3,21,m_noise__ild_0__itd_500__targ_l__control_1
NDARWB491KR3,22,m_noise__ild_0__itd_500__targ_l__control_0
NDARWB491KR3,23,m_speech__ild_70n__itd_0__targ_l__control_0
NDARWB491KR3,1,Inhale
NDARWB491KR3,2,Exhale
NDARWB491KR3,3,Hold_Breath
NDARWB491KR3,4,m_speech__ild_0__itd_500__targ_r__control_0
NDARWB491KR3,5,m_noise__ild_0__itd_50__targ_l__control_0
NDARWB491KR3,6,m_noise__ild_0__itd_50__targ_r__control_0
NDARWB491KR3,7,m_speech__ild_70n__itd_0__targ_r__control_0
NDARWB491KR3,8,m_speech__ild_0__itd_50__targ_l__control_0
NDARWB491KR3,9,m_speech__ild_10__itd_0__targ_l__control_0
NDARWB491KR3,10,m_speech__ild_0__itd_500__targ_l__control_0
NDARWB491KR3,11,m_speech__ild_0__itd_500__targ_l__control_1
NDARWB491KR3,12,m_noise__ild_0__itd_500__targ_r__control_1
NDARWB491KR3,13,m_noise__ild_0__itd_500__targ_r__control_0
NDARWB491KR3,14,m_noise__ild_70n__itd_0__targ_l__control_0
NDARWB491KR3,15,m_noise__ild_10__itd_0__targ_l__control_0
NDARWB491KR3,16,m_speech__ild_10__itd_0__targ_r__control_0
NDARWB491KR3,17,m_noise__ild_10__itd_0__targ_r__control_0
NDARWB491KR3,18,m_speech__ild_0__itd_50__targ_r__control_0
NDARWB491KR3,19,m_speech__ild_0__itd_500__targ_r__control_1
NDARWB491KR3,20,m_noise__ild_70n__itd_0__targ_r__control_0
NDARWB491KR3,21,m_noise__ild_0__itd_500__targ_l__control_1
NDARWB491KR3,22,m_noise__ild_0__itd_500__targ_l__control_0
NDARWB491KR3,23,m_speech__ild_70n__itd_0__targ_l__control_0
NDARWB491KR3,4,m_speech__ild_0__itd_500__targ_r__control_0
NDARWB491KR3,5,m_noise__ild_0__itd_50__targ_l__control_0
NDARWB491KR3,6,m_noise__ild_0__itd_50__targ_r__control_0
NDARWB491KR3,7,m_speech__ild_70n__itd_0__targ_r__control_0
NDARWB491KR3,8,m_speech__ild_0__itd_50__targ_l__control_0
NDARWB491KR3,9,m_speech__ild_10__itd_0__targ_l__control_0
NDARWB491KR3,10,m_speech__ild_0__itd_500__targ_l__control_0
NDARWB491KR3,11,m_speech__ild_0__itd_500__targ_l__control_1
NDARWB491KR3,12,m_noise__ild_0__itd_500__targ_r__control_1
NDARWB491KR3,13,m_noise__ild_0__itd_500__targ_r__control_0
NDARWB491KR3,14,m_noise__ild_70n__itd_0__targ_l__control_0
NDARWB491KR3,15,m_noise__ild_10__itd_0__targ_l__control_0
NDARWB491KR3,16,m_speech__ild_10__itd_0__targ_r__control_0
NDARWB491KR3,17,m_noise__ild_10__itd_0__targ_r__control_0
NDARWB491KR3,18,m_speech__ild_0__itd_50__targ_r__control_0
NDARWB491KR3,19,m_speech__ild_0__itd_500__targ_r__control_1
NDARWB491KR3,20,m_noise__ild_70n__itd_0__targ_r__control_0
NDARWB491KR3,21,m_noise__ild_0__itd_500__targ_l__control_1
NDARWB491KR3,22,m_noise__ild_0__itd_500__targ_l__control_0
NDARWB491KR3,23,m_speech__ild_70n__itd_0__targ_l__control_0
NDARWB491KR3,1,Inhale
NDARWB491KR3,2,Exhale
NDARWB491KR3,3,Hold_Breath
NDARWB491KR3,4,m_speech__ild_0__itd_500__targ_r__control_0
NDARWB491KR3,5,m_noise__ild_0__itd_50__targ_l__control_0
NDARWB491KR3,6,m_noise__ild_0__itd_50__targ_r__control_0
NDARWB491KR3,7,m_speech__ild_70n__itd_0__targ_r__control_0
NDARWB491KR3,8,m_speech__ild_0__itd_50__targ_l__control_0
NDARWB491KR3,9,m_speech__ild_10__itd_0__targ_l__control_0
NDARWB491KR3,10,m_speech__ild_0__itd_500__targ_l__control_0
NDARWB491KR3,11,m_speech__ild_0__itd_500__targ_l__control_1
NDARWB491KR3,12,m_noise__ild_0__itd_500__targ_r__control_1
NDARWB491KR3,13,m_noise__ild_0__itd_500__targ_r__control_0
NDARWB491KR3,14,m_noise__ild_70n__itd_0__targ_l__control_0
NDARWB491KR3,15,m_noise__ild_10__itd_0__targ_l__control_0
NDARWB491KR3,16,m_speech__ild_10__itd_0__targ_r__control_0
NDARWB491KR3,17,m_noise__ild_10__itd_0__targ_r__control_0
NDARWB491KR3,18,m_speech__ild_0__itd_50__targ_r__control_0
NDARWB491KR3,19,m_speech__ild_0__itd_500__targ_r__control_1
NDARWB491KR3,20,m_noise__ild_70n__itd_0__targ_r__control_0
NDARWB491KR3,21,m_noise__ild_0__itd_500__targ_l__control_1
NDARWB491KR3,22,m_noise__ild_0__itd_500__targ_l__control_0
NDARWB491KR3,23,m_speech__ild_70n__itd_0__targ_l__control_0
NDARWB491KR3,4,m_speech__ild_0__itd_500__targ_r__control_0
NDARWB491KR3,5,m_noise__ild_0__itd_50__targ_l__control_0
NDARWB491KR3,6,m_noise__ild_0__itd_50__targ_r__control_0
NDARWB491KR3,7,m_speech__ild_70n__itd_0__targ_r__control_0
NDARWB491KR3,8,m_speech__ild_0__itd_50__targ_l__control_0
NDARWB491KR3,9,m_speech__ild_10__itd_0__targ_l__control_0
NDARWB491KR3,10,m_speech__ild_0__itd_500__targ_l__control_0
NDARWB491KR3,11,m_speech__ild_0__itd_500__targ_l__control_1
NDARWB491KR3,12,m_noise__ild_0__itd_500__targ_r__control_1
NDARWB491KR3,13,m_noise__ild_0__itd_500__targ_r__control_0
NDARWB491KR3,14,m_noise__ild_70n__itd_0__targ_l__control_0
NDARWB491KR3,15,m_noise__ild_10__itd_0__targ_l__control_0
NDARWB491KR3,16,m_speech__ild_10__itd_0__targ_r__control_0
NDARWB491KR3,17,m_noise__ild_10__itd_0__targ_r__control_0
NDARWB491KR3,18,m_speech__ild_0__itd_50__targ_r__control_0
NDARWB491KR3,19,m_speech__ild_0__itd_500__targ_r__control_1
NDARWB491KR3,20,m_noise__ild_70n__itd_0__targ_r__control_0
NDARWB491KR3,21,m_noise__ild_0__itd_500__targ_l__control_1
NDARWB491KR3,22,m_noise__ild_0__itd_500__targ_l__control_0
NDARWB491KR3,23,m_speech__ild_70n__itd_0__targ_l__control_0
NDARWB491KR3,1,Inhale
NDARWB491KR3,2,Exhale
NDARWB491KR3,3,Hold_Breath
NDARWB491KR3,4,m_speech__ild_0__itd_500__targ_r__control_0
NDARWB491KR3,5,m_noise__ild_0__itd_50__targ_l__control_0
NDARWB491KR3,6,m_noise__ild_0__itd_50__targ_r__control_0
NDARWB491KR3,7,m_speech__ild_70n__itd_0__targ_r__control_0
NDARWB491KR3,8,m_speech__ild_0__itd_50__targ_l__control_0
NDARWB491KR3,9,m_speech__ild_10__itd_0__targ_l__control_0
NDARWB491KR3,10,m_speech__ild_0__itd_500__targ_l__control_0
NDARWB491KR3,11,m_speech__ild_0__itd_500__targ_l__control_1
NDARWB491KR3,12,m_noise__ild_0__itd_500__targ_r__control_1
NDARWB491KR3,13,m_noise__ild_0__itd_500__targ_r__control_0
NDARWB491KR3,14,m_noise__ild_70n__itd_0__targ_l__control_0
NDARWB491KR3,15,m_noise__ild_10__itd_0__targ_l__control_0
NDARWB491KR3,16,m_speech__ild_10__itd_0__targ_r__control_0
NDARWB491KR3,17,m_noise__ild_10__itd_0__targ_r__control_0
NDARWB491KR3,18,m_speech__ild_0__itd_50__targ_r__control_0
NDARWB491KR3,19,m_speech__ild_0__itd_500__targ_r__control_1
NDARWB491KR3,20,m_noise__ild_70n__itd_0__targ_r__control_0
NDARWB491KR3,21,m_noise__ild_0__itd_500__targ_l__control_1
NDARWB491KR3,22,m_noise__ild_0__itd_500__targ_l__control_0
NDARWB491KR3,23,m_speech__ild_70n__itd_0__targ_l__control_0
NDARNL224RR9,4,m_speech__ild_0__itd_500__targ_r__control_0
NDARNL224RR9,5,m_noise__ild_0__itd_50__targ_l__control_0
NDARNL224RR9,6,m_noise__ild_0__itd_50__targ_r__control_0
NDARNL224RR9,7,m_speech__ild_70n__itd_0__targ_r__control_0
NDARNL224RR9,8,m_speech__ild_0__itd_50__targ_l__control_0
NDARNL224RR9,9,m_speech__ild_10__itd_0__targ_l__control_0
NDARNL224RR9,10,m_speech__ild_0__itd_500__targ_l__control_0
NDARNL224RR9,11,m_speech__ild_0__itd_500__targ_l__control_1
NDARNL224RR9,12,m_noise__ild_0__itd_500__targ_r__control_1
NDARNL224RR9,13,m_noise__ild_0__itd_500__targ_r__control_0
NDARNL224RR9,14,m_noise__ild_70n__itd_0__targ_l__control_0
NDARNL224RR9,15,m_noise__ild_10__itd_0__targ_l__control_0
NDARNL224RR9,16,m_speech__ild_10__itd_0__targ_r__control_0
NDARNL224RR9,17,m_noise__ild_10__itd_0__targ_r__control_0
NDARNL224RR9,18,m_speech__ild_0__itd_50__targ_r__control_0
NDARNL224RR9,19,m_speech__ild_0__itd_500__targ_r__control_1
NDARNL224RR9,20,m_noise__ild_70n__itd_0__targ_r__control_0
NDARNL224RR9,21,m_noise__ild_0__itd_500__targ_l__control_1
NDARNL224RR9,22,m_noise__ild_0__itd_500__targ_l__control_0
NDARNL224RR9,23,m_speech__ild_70n__itd_0__targ_l__control_0
NDARNL224RR9,1,Inhale
NDARNL224RR9,2,Exhale
NDARNL224RR9,3,Hold_Breath
NDARNL224RR9,4,m_speech__ild_0__itd_500__targ_r__control_0
NDARNL224RR9,5,m_noise__ild_0__itd_50__targ_l__control_0
NDARNL224RR9,6,m_noise__ild_0__itd_50__targ_r__control_0
NDARNL224RR9,7,m_speech__ild_70n__itd_0__targ_r__control_0
NDARNL224RR9,8,m_speech__ild_0__itd_50__targ_l__control_0
NDARNL224RR9,9,m_speech__ild_10__itd_0__targ_l__control_0
NDARNL224RR9,10,m_speech__ild_0__itd_500__targ_l__control_0
NDARNL224RR9,11,m_speech__ild_0__itd_500__targ_l__control_1
NDARNL224RR9,12,m_noise__ild_0__itd_500__targ_r__control_1
NDARNL224RR9,13,m_noise__ild_0__itd_500__targ_r__control_0
NDARNL224RR9,14,m_noise__ild_70n__itd_0__targ_l__control_0
NDARNL224RR9,15,m_noise__ild_10__itd_0__targ_l__control_0
NDARNL224RR9,16,m_speech__ild_10__itd_0__targ_r__control_0
NDARNL224RR9,17,m_noise__ild_10__itd_0__targ_r__control_0
NDARNL224RR9,18,m_speech__ild_0__itd_50__targ_r__control_0
NDARNL224RR9,19,m_speech__ild_0__itd_500__targ_r__control_1
NDARNL224RR9,20,m_noise__ild_70n__itd_0__targ_r__control_0
NDARNL224RR9,21,m_noise__ild_0__itd_500__targ_l__control_1
NDARNL224RR9,22,m_noise__ild_0__itd_500__targ_l__control_0
NDARNL224RR9,23,m_speech__ild_70n__itd_0__targ_l__control_0
NDARWO484TS2,4,m_speech__ild_0__itd_500__targ_r__control_0
NDARWO484TS2,5,m_noise__ild_0__itd_50__targ_l__control_0
NDARWO484TS2,6,m_noise__ild_0__itd_50__targ_r__control_0
NDARWO484TS2,7,m_speech__ild_70n__itd_0__targ_r__control_0
NDARWO484TS2,8,m_speech__ild_0__itd_50__targ_l__control_0
NDARWO484TS2,9,m_speech__ild_10__itd_0__targ_l__control_0
NDARWO484TS2,10,m_speech__ild_0__itd_500__targ_l__control_0
NDARWO484TS2,11,m_speech__ild_0__itd_500__targ_l__control_1
NDARWO484TS2,12,m_noise__ild_0__itd_500__targ_r__control_1
NDARWO484TS2,13,m_noise__ild_0__itd_500__targ_r__control_0
NDARWO484TS2,14,m_noise__ild_70n__itd_0__targ_l__control_0
NDARWO484TS2,15,m_noise__ild_10__itd_0__targ_l__control_0
NDARWO484TS2,16,m_speech__ild_10__itd_0__targ_r__control_0
NDARWO484TS2,17,m_noise__ild_10__itd_0__targ_r__control_0
NDARWO484TS2,18,m_speech__ild_0__itd_50__targ_r__control_0
NDARWO484TS2,19,m_speech__ild_0__itd_500__targ_r__control_1
NDARWO484TS2,20,m_noise__ild_70n__itd_0__targ_r__control_0
NDARWO484TS2,21,m_noise__ild_0__itd_500__targ_l__control_1
NDARWO484TS2,22,m_noise__ild_0__itd_500__targ_l__control_0
NDARWO484TS2,23,m_speech__ild_70n__itd_0__targ_l__control_0
NDARWO484TS2,1,Inhale
NDARWO484TS2,2,Exhale
NDARWO484TS2,3,Hold_Breath
NDARWO484TS2,4,m_speech__ild_0__itd_500__targ_r__control_0
NDARWO484TS2,5,m_noise__ild_0__itd_50__targ_l__control_0
NDARWO484TS2,6,m_noise__ild_0__itd_50__targ_r__control_0
NDARWO484TS2,7,m_speech__ild_70n__itd_0__targ_r__control_0
NDARWO484TS2,8,m_speech__ild_0__itd_50__targ_l__control_0
NDARWO484TS2,9,m_speech__ild_10__itd_0__targ_l__control_0
NDARWO484TS2,10,m_speech__ild_0__itd_500__targ_l__control_0
NDARWO484TS2,11,m_speech__ild_0__itd_500__targ_l__control_1
NDARWO484TS2,12,m_noise__ild_0__itd_500__targ_r__control_1
NDARWO484TS2,13,m_noise__ild_0__itd_500__targ_r__control_0
NDARWO484TS2,14,m_noise__ild_70n__itd_0__targ_l__control_0
NDARWO484TS2,15,m_noise__ild_10__itd_0__targ_l__control_0
NDARWO484TS2,16,m_speech__ild_10__itd_0__targ_r__control_0
NDARWO484TS2,17,m_noise__ild_10__itd_0__targ_r__control_0
NDARWO484TS2,18,m_speech__ild_0__itd_50__targ_r__control_0
NDARWO484TS2,19,m_speech__ild_0__itd_500__targ_r__control_1
NDARWO484TS2,20,m_noise__ild_70n__itd_0__targ_r__control_0
NDARWO484TS2,21,m_noise__ild_0__itd_500__targ_l__control_1
NDARWO484TS2,22,m_noise__ild_0__itd_500__targ_l__control_0
NDARWO484TS2,23,m_speech__ild_70n__itd_0__targ_l__control_0
NDARTT639AB1,4,m_speech__ild_0__itd_500__targ_r__control_0
NDARTT639AB1,5,m_noise__ild_0__itd_50__targ_l__control_0
NDARTT639AB1,6,m_noise__ild_0__itd_50__targ_r__control_0
NDARTT639AB1,7,m_speech__ild_70n__itd_0__targ_r__control_0
NDARTT639AB1,8,m_speech__ild_0__itd_50__targ_l__control_0
NDARTT639AB1,9,m_speech__ild_10__itd_0__targ_l__control_0
NDARTT639AB1,10,m_speech__ild_0__itd_500__targ_l__control_0
NDARTT639AB1,11,m_speech__ild_0__itd_500__targ_l__control_1
NDARTT639AB1,12,m_noise__ild_0__itd_500__targ_r__control_1
NDARTT639AB1,13,m_noise__ild_0__itd_500__targ_r__control_0
NDARTT639AB1,14,m_noise__ild_70n__itd_0__targ_l__control_0
NDARTT639AB1,15,m_noise__ild_10__itd_0__targ_l__control_0
NDARTT639AB1,16,m_speech__ild_10__itd_0__targ_r__control_0
NDARTT639AB1,17,m_noise__ild_10__itd_0__targ_r__control_0
NDARTT639AB1,18,m_speech__ild_0__itd_50__targ_r__control_0
NDARTT639AB1,19,m_speech__ild_0__itd_500__targ_r__control_1
NDARTT639AB1,20,m_noise__ild_70n__itd_0__targ_r__control_0
NDARTT639AB1,21,m_noise__ild_0__itd_500__targ_l__control_1
NDARTT639AB1,22,m_noise__ild_0__itd_500__targ_l__control_0
NDARTT639AB1,23,m_speech__ild_70n__itd_0__targ_l__control_0
NDARTT639AB1,1,Inhale
NDARTT639AB1,2,Exhale
NDARTT639AB1,3,Hold_Breath
NDARTT639AB1,4,m_speech__ild_0__itd_500__targ_r__control_0
NDARTT639AB1,5,m_noise__ild_0__itd_50__targ_l__control_0
NDARTT639AB1,6,m_noise__ild_0__itd_50__targ_r__control_0
NDARTT639AB1,7,m_speech__ild_70n__itd_0__targ_r__control_0
NDARTT639AB1,8,m_speech__ild_0__itd_50__targ_l__control_0
NDARTT639AB1,9,m_speech__ild_10__itd_0__targ_l__control_0
NDARTT639AB1,10,m_speech__ild_0__itd_500__targ_l__control_0
NDARTT639AB1,11,m_speech__ild_0__itd_500__targ_l__control_1
NDARTT639AB1,12,m_noise__ild_0__itd_500__targ_r__control_1
NDARTT639AB1,13,m_noise__ild_0__itd_500__targ_r__control_0
NDARTT639AB1,14,m_noise__ild_70n__itd_0__targ_l__control_0
NDARTT639AB1,15,m_noise__ild_10__itd_0__targ_l__control_0
NDARTT639AB1,16,m_speech__ild_10__itd_0__targ_r__control_0
NDARTT639AB1,17,m_noise__ild_10__itd_0__targ_r__control_0
NDARTT639AB1,18,m_speech__ild_0__itd_50__targ_r__control_0
NDARTT639AB1,19,m_speech__ild_0__itd_500__targ_r__control_1
NDARTT639AB1,20,m_noise__ild_70n__itd_0__targ_r__control_0
NDARTT639AB1,21,m_noise__ild_0__itd_500__targ_l__control_1
NDARTT639AB1,22,m_noise__ild_0__itd_500__targ_l__control_0
NDARTT639AB1,23,m_speech__ild_70n__itd_0__targ_l__control_0
NDARTT639AB1,4,m_speech__ild_0__itd_500__targ_r__control_0
NDARTT639AB1,5,m_noise__ild_0__itd_50__targ_l__control_0
NDARTT639AB1,6,m_noise__ild_0__itd_50__targ_r__control_0
NDARTT639AB1,7,m_speech__ild_70n__itd_0__targ_r__control_0
NDARTT639AB1,8,m_speech__ild_0__itd_50__targ_l__control_0
NDARTT639AB1,9,m_speech__ild_10__itd_0__targ_l__control_0
NDARTT639AB1,10,m_speech__ild_0__itd_500__targ_l__control_0
NDARTT639AB1,11,m_speech__ild_0__itd_500__targ_l__control_1
NDARTT639AB1,12,m_noise__ild_0__itd_500__targ_r__control_1
NDARTT639AB1,13,m_noise__ild_0__itd_500__targ_r__control_0
NDARTT639AB1,14,m_noise__ild_70n__itd_0__targ_l__control_0
NDARTT639AB1,15,m_noise__ild_10__itd_0__targ_l__control_0
NDARTT639AB1,16,m_speech__ild_10__itd_0__targ_r__control_0
NDARTT639AB1,17,m_noise__ild_10__itd_0__targ_r__control_0
NDARTT639AB1,18,m_speech__ild_0__itd_50__targ_r__control_0
NDARTT639AB1,19,m_speech__ild_0__itd_500__targ_r__control_1
NDARTT639AB1,20,m_noise__ild_70n__itd_0__targ_r__control_0
NDARTT639AB1,21,m_noise__ild_0__itd_500__targ_l__control_1
NDARTT639AB1,22,m_noise__ild_0__itd_500__targ_l__control_0
NDARTT639AB1,23,m_speech__ild_70n__itd_0__targ_l__control_0
NDARTT639AB1,1,Inhale
NDARTT639AB1,2,Exhale
NDARTT639AB1,3,Hold_Breath
NDARTT639AB1,4,m_speech__ild_0__itd_500__targ_r__control_0
NDARTT639AB1,5,m_noise__ild_0__itd_50__targ_l__control_0
NDARTT639AB1,6,m_noise__ild_0__itd_50__targ_r__control_0
NDARTT639AB1,7,m_speech__ild_70n__itd_0__targ_r__control_0
NDARTT639AB1,8,m_speech__ild_0__itd_50__targ_l__control_0
NDARTT639AB1,9,m_speech__ild_10__itd_0__targ_l__control_0
NDARTT639AB1,10,m_speech__ild_0__itd_500__targ_l__control_0
NDARTT639AB1,11,m_speech__ild_0__itd_500__targ_l__control_1
NDARTT639AB1,12,m_noise__ild_0__itd_500__targ_r__control_1
NDARTT639AB1,13,m_noise__ild_0__itd_500__targ_r__control_0
NDARTT639AB1,14,m_noise__ild_70n__itd_0__targ_l__control_0
NDARTT639AB1,15,m_noise__ild_10__itd_0__targ_l__control_0
NDARTT639AB1,16,m_speech__ild_10__itd_0__targ_r__control_0
NDARTT639AB1,17,m_noise__ild_10__itd_0__targ_r__control_0
NDARTT639AB1,18,m_speech__ild_0__itd_50__targ_r__control_0
NDARTT639AB1,19,m_speech__ild_0__itd_500__targ_r__control_1
NDARTT639AB1,20,m_noise__ild_70n__itd_0__targ_r__control_0
NDARTT639AB1,21,m_noise__ild_0__itd_500__targ_l__control_1
NDARTT639AB1,22,m_noise__ild_0__itd_500__targ_l__control_0
NDARTT639AB1,23,m_speech__ild_70n__itd_0__targ_l__control_0
NDARAZC45TW3,4,m_speech__ild_0__itd_500__targ_r__control_0
NDARAZC45TW3,5,m_noise__ild_0__itd_50__targ_l__control_0
NDARAZC45TW3,6,m_noise__ild_0__itd_50__targ_r__control_0
NDARAZC45TW3,7,m_speech__ild_70n__itd_0__targ_r__control_0
NDARAZC45TW3,8,m_speech__ild_0__itd_50__targ_l__control_0
NDARAZC45TW3,9,m_speech__ild_10__itd_0__targ_l__control_0
NDARAZC45TW3,10,m_speech__ild_0__itd_500__targ_l__control_0
NDARAZC45TW3,11,m_speech__ild_0__itd_500__targ_l__control_1
NDARAZC45TW3,12,m_noise__ild_0__itd_500__targ_r__control_1
NDARAZC45TW3,13,m_noise__ild_0__itd_500__targ_r__control_0
NDARAZC45TW3,14,m_noise__ild_70n__itd_0__targ_l__control_0
NDARAZC45TW3,15,m_noise__ild_10__itd_0__targ_l__control_0
NDARAZC45TW3,16,m_speech__ild_10__itd_0__targ_r__control_0
NDARAZC45TW3,17,m_noise__ild_10__itd_0__targ_r__control_0
NDARAZC45TW3,18,m_speech__ild_0__itd_50__targ_r__control_0
NDARAZC45TW3,19,m_speech__ild_0__itd_500__targ_r__control_1
NDARAZC45TW3,20,m_noise__ild_70n__itd_0__targ_r__control_0
NDARAZC45TW3,21,m_noise__ild_0__itd_500__targ_l__control_1
NDARAZC45TW3,22,m_noise__ild_0__itd_500__targ_l__control_0
NDARAZC45TW3,23,m_speech__ild_70n__itd_0__targ_l__control_0
NDARAZC45TW3,1,Inhale
NDARAZC45TW3,2,Exhale
NDARAZC45TW3,3,Hold_Breath
NDARAZC45TW3,4,m_speech__ild_0__itd_500__targ_r__control_0
NDARAZC45TW3,5,m_noise__ild_0__itd_50__targ_l__control_0
NDARAZC45TW3,6,m_noise__ild_0__itd_50__targ_r__control_0
NDARAZC45TW3,7,m_speech__ild_70n__itd_0__targ_r__control_0
NDARAZC45TW3,8,m_speech__ild_0__itd_50__targ_l__control_0
NDARAZC45TW3,9,m_speech__ild_10__itd_0__targ_l__control_0
NDARAZC45TW3,10,m_speech__ild_0__itd_500__targ_l__control_0
NDARAZC45TW3,11,m_speech__ild_0__itd_500__targ_l__control_1
NDARAZC45TW3,12,m_noise__ild_0__itd_500__targ_r__control_1
NDARAZC45TW3,13,m_noise__ild_0__itd_500__targ_r__control_0
NDARAZC45TW3,14,m_noise__ild_70n__itd_0__targ_l__control_0
NDARAZC45TW3,15,m_noise__ild_10__itd_0__targ_l__control_0
NDARAZC45TW3,16,m_speech__ild_10__itd_0__targ_r__control_0
NDARAZC45TW3,17,m_noise__ild_10__itd_0__targ_r__control_0
NDARAZC45TW3,18,m_speech__ild_0__itd_50__targ_r__control_0
NDARAZC45TW3,19,m_speech__ild_0__itd_500__targ_r__control_1
NDARAZC45TW3,20,m_noise__ild_70n__itd_0__targ_r__control_0
NDARAZC45TW3,21,m_noise__ild_0__itd_500__targ_l__control_1
